time,Forca (N),Deslocamento (mm)
93843,19.762189,0.0
93854,19.803641,0.0
93864,19.824367,0.0
93874,19.83473,0.0
93884,19.83473,0.0
93895,19.845093,0.0
93906,19.865819,0.0
93917,19.896908,0.0
93927,19.896908,0.0
93937,19.896908,0.0
93947,19.896908,0.0
93958,19.93836,0.0
93968,19.948723,0.0
93978,19.959086,0.0
93988,19.969449,0.0
93999,19.990175,0.0
94009,20.021264000000002,0.0
94019,20.021264000000002,0.0
94029,20.031627,0.0
94040,20.073078999999996,0.0
94050,20.083441999999998,0.0
94060,20.083441999999998,0.0
94070,20.093805,0.0
94080,20.093805,0.0
94090,20.114531,0.0
94100,20.145619999999997,0.0
94110,20.155983,0.0
94121,20.155983,0.0
94131,20.207798,0.0
94141,20.207798,0.0
94151,20.207798,0.0
94162,20.238887,0.0
94172,20.24925,0.0
94182,20.259613,0.0
94192,20.269976,0.0
94203,20.332154,0.0
94213,20.342517,0.0
94223,20.383968999999997,0.0
94233,20.383968999999997,0.0
94244,20.394332,0.0
94254,20.394332,0.0
94264,20.394332,0.0
94274,20.404694999999997,0.0
94285,20.415058,0.0
94295,20.425421,0.0
94305,20.446147,0.0
94315,20.456509999999998,0.0
94326,20.456509999999998,0.0
94336,20.466873,0.0
94346,20.487599,0.0
94356,20.497961999999998,0.0
94367,20.497961999999998,0.0
94377,20.539414,0.0
94387,20.549777,0.0
94397,20.549777,0.0
94408,20.56014,0.0
94418,20.580866,0.0
94428,20.580866,0.0
94438,20.591229,0.0
94449,20.591229,0.0
94459,20.611955000000002,0.0
94469,20.611955000000002,0.0
94479,20.622318,0.0
94490,20.622318,0.0
94500,20.632681,0.0
94510,20.632681,0.0
94520,20.632681,0.0
94531,20.632681,0.0
94541,20.653407,0.0
94551,20.653407,0.0
94561,20.66377,0.0
94572,20.66377,0.0
94582,20.684496000000003,0.0
94592,20.684496000000003,0.0
94602,20.684496000000003,0.0
94613,20.694858999999997,0.0
94623,20.694858999999997,0.0
94633,20.694858999999997,0.0
94643,20.694858999999997,0.0
94654,20.694858999999997,0.0
94664,20.705222,0.0
94674,20.705222,0.0
94684,20.705222,0.0
94695,20.715584999999997,0.0
94705,20.715584999999997,0.0
94715,20.736310999999997,0.0
94725,20.736310999999997,0.0
94736,20.736310999999997,0.0
94746,20.746674,0.0
94756,20.746674,0.0
94766,20.746674,0.0
94777,20.746674,0.0
94787,20.757036999999997,0.0
94797,20.7674,0.0
94807,20.7674,0.0
94818,20.7674,0.0
94828,20.777763,0.0
94838,20.777763,0.0
94848,20.777763,0.0
94859,20.788126,0.0
94869,20.798489,0.0
94879,20.798489,0.0
94889,20.808851999999998,0.0
94900,20.808851999999998,0.0
94910,20.808851999999998,0.0
94920,20.808851999999998,0.0
94930,20.819215,0.0
94941,20.829577999999998,0.0
94951,20.829577999999998,0.0
94961,20.829577999999998,0.0
94971,20.829577999999998,0.0
94982,20.839941,0.0
94992,20.839941,0.0
95002,20.839941,0.0
95012,20.850303999999998,0.0
95023,20.860667,0.0
95033,20.860667,0.0
95043,20.860667,0.0
95053,20.87103,0.0
95063,20.87103,0.0
95073,20.881393,0.0
95083,20.881393,0.0
95093,20.881393,0.0
95104,20.881393,0.0
95114,20.891756,0.0
95124,20.891756,0.0
95134,20.891756,0.0
95145,20.902119,0.0
95155,20.891756,0.0
95165,20.902119,0.0
95175,20.912482,0.0
95186,20.912482,0.0
95196,20.922845,0.0
95206,20.922845,0.0
95216,20.933208,0.0
95227,20.933208,0.0
95237,20.933208,0.0
95247,20.933208,0.0
95257,20.953934,0.0
95268,20.953934,0.0
95278,20.953934,0.0
95288,20.953934,0.0
95298,20.964297000000002,0.0
95309,20.97466,0.0
95319,20.97466,0.0
95329,20.964297000000002,0.0
95339,20.985023,0.0
95350,20.995386,0.0
95360,20.995386,0.0
95370,20.995386,0.0
95381,21.005749,0.0
95391,21.005749,0.0
95401,21.005749,0.0
95411,21.026474999999998,0.0
95422,21.026474999999998,0.0
95432,21.026474999999998,0.0
95442,21.026474999999998,0.0
95452,21.036838,0.0
95463,21.047200999999998,0.0
95473,21.057564,0.0
95483,21.047200999999998,0.0
95493,21.057564,0.0
95504,21.057564,0.0
95514,21.07829,0.0
95524,21.067926999999997,0.0
95534,21.07829,0.0
95545,21.088652999999997,0.0
95555,21.088652999999997,0.0
95565,21.088652999999997,0.0
95575,21.099016,0.0
95586,21.109378999999997,0.0
95596,21.109378999999997,0.0
95606,21.109378999999997,0.0
95616,21.119742,0.0
95627,21.130105,0.0
95637,21.130105,0.0
95647,21.130105,0.0
95657,21.140468,0.0
95668,21.150831,0.0
95678,21.150831,0.0
95688,21.150831,0.0
95698,21.150831,0.0
95709,21.150831,0.0
95719,21.161194,0.0
95729,21.161194,0.0
95739,21.171557,0.0
95750,21.171557,0.0
95760,21.171557,0.0
95770,21.181919999999998,0.0
95781,21.181919999999998,0.0
95791,21.181919999999998,0.0
95801,21.181919999999998,0.0
95811,21.192283,0.0
95822,21.192283,0.0
95832,21.202646,0.0
95842,21.213009,0.0
95852,21.223372,0.0
95863,21.223372,0.0
95873,21.223372,0.0
95883,21.233735,0.0
95893,21.244098,0.0
95904,21.254461,0.0
95914,21.254461,0.0
95924,21.264824,0.0
95934,21.275187,0.0
95945,21.275187,0.0
95955,21.275187,0.0
95965,21.295913000000002,0.0
95975,21.295913000000002,0.0
95986,21.295913000000002,0.0
95996,21.316639000000002,0.0
96006,21.316639000000002,0.0
96016,21.327002,0.0
96026,21.327002,0.0
96036,21.337365000000002,0.0
96046,21.337365000000002,0.0
96057,21.337365000000002,0.0
96067,21.337365000000002,0.0
96077,21.347727999999996,0.0
96087,21.347727999999996,0.0
96097,21.347727999999996,0.0
96107,21.347727999999996,0.0
96117,21.358090999999998,0.0
96128,21.368453999999996,0.0
96138,21.368453999999996,0.0
96148,21.368453999999996,0.0
96158,21.378816999999998,0.0
96169,21.38918,0.0
96179,21.38918,0.0
96189,21.38918,0.0
96199,21.399542999999998,0.0
96210,21.409906,0.0
96220,21.409906,0.0
96230,21.409906,0.0
96240,21.420268999999998,0.0
96251,21.430632,0.0
96261,21.430632,0.0
96271,21.430632,0.0
96281,21.440994999999997,0.0
96292,21.440994999999997,0.0
96302,21.451358,0.0
96312,21.451358,0.0
96322,21.472084,0.0
96333,21.472084,0.0
96343,21.482447,0.0
96353,21.482447,0.0
96363,21.503173,0.0
96374,21.503173,0.0
96384,21.503173,0.0
96394,21.503173,0.0
96404,21.523899,0.0
96415,21.523899,0.0
96425,21.513536,0.0
96435,21.523899,0.0
96445,21.534262,0.0
96456,21.534262,0.0
96466,21.534262,0.0
96476,21.534262,0.0
96486,21.554988,0.0
96497,21.554988,0.0
96507,21.554988,0.0
96517,21.554988,0.0
96527,21.575714,0.0
96538,21.575714,0.0
96548,21.575714,0.0
96558,21.586077,0.0
96568,21.586077,0.0
96579,21.586077,0.0
96589,21.59644,0.0
96599,21.59644,0.0
96609,21.606803,0.0
96620,21.606803,0.0
96630,21.59644,0.0
96640,21.606803,0.0
96650,21.617166,0.0
96661,21.617166,0.0
96671,21.617166,0.0
96681,21.627529,0.0
96691,21.637892,0.0
96702,21.637892,0.0
96712,21.637892,0.0
96722,21.648255000000002,0.0
96732,21.658618,0.0
96743,21.658618,0.0
96753,21.658618,0.0
96763,21.658618,0.0
96773,21.668981,0.0
96784,21.679343999999997,0.0
96794,21.679343999999997,0.0
96804,21.679343999999997,0.0
96814,21.689707,0.0
96825,21.700069999999997,0.0
96835,21.700069999999997,0.0
96845,21.700069999999997,0.0
96855,21.700069999999997,0.0
96866,21.700069999999997,0.0
96876,21.700069999999997,0.0
96886,21.700069999999997,0.0
96896,21.710433,0.0
96907,21.710433,0.0
96917,21.710433,0.0
96927,21.710433,0.0
96937,21.720796,0.0
96948,21.731158999999998,0.0
96958,21.731158999999998,0.0
96968,21.731158999999998,0.0
96978,21.731158999999998,0.0
96989,21.741522,0.0
96999,21.751884999999998,0.0
97009,21.741522,0.0
97019,21.762248,0.0
97030,21.762248,0.0
97040,21.762248,0.0
97050,21.762248,0.0
97060,21.762248,0.0
97070,21.772610999999998,0.0
97080,21.782974,0.0
97090,21.782974,0.0
97100,21.782974,0.0
97111,21.782974,0.0
97121,21.793336999999998,0.0
97131,21.793336999999998,0.0
97141,21.8037,0.0
97152,21.8037,0.0
97162,21.8037,0.0
97172,21.814063,0.0
97182,21.814063,0.0
97193,21.814063,0.0
97203,21.8037,0.0
97213,21.814063,0.0
97224,21.814063,0.0
97234,21.824426,0.0
97244,21.824426,0.0
97254,21.834789,0.0
97265,21.834789,0.0
97276,21.834789,0.0
97286,21.845152,0.0
97296,21.845152,0.0
97307,21.845152,0.0
97317,21.845152,0.0
97327,21.845152,0.0
97337,21.855515,0.0
97348,21.855515,0.0
97358,21.865878,0.0
97368,21.865878,0.0
97378,21.865878,0.0
97389,21.865878,0.0
97399,21.876241,0.0
97409,21.876241,0.0
97419,21.876241,0.0
97430,21.886604,0.0
97440,21.886604,0.0
97450,21.886604,0.0
97460,21.896967,0.01
97471,21.90733,0.0
97481,21.90733,0.0
97491,21.896967,0.0
97501,21.917693,0.0
97512,21.90733,0.0
97522,21.917693,0.0
97532,21.917693,0.0
97542,21.928056,0.0
97553,21.928056,0.0
97563,21.928056,0.0
97573,21.928056,0.0
97583,21.928056,0.0
97594,21.928056,0.0
97604,21.928056,0.0
97614,21.938419,0.0
97624,21.938419,0.0
97635,21.948782,0.0
97645,21.948782,0.0
97655,21.948782,0.0
97665,21.948782,0.0
97676,21.948782,0.0
97686,21.948782,0.0
97696,21.959145,0.0
97706,21.959145,0.0
97717,21.969508,0.0
97727,21.969508,0.0
97737,21.969508,0.0
97747,21.979871000000003,0.0
97758,21.979871000000003,0.0
97768,21.969508,0.0
97778,21.979871000000003,0.0
97788,21.979871000000003,0.0
97799,21.979871000000003,0.0
97809,21.979871000000003,0.0
97819,21.969508,0.0
97830,21.979871000000003,0.0
97840,21.990233999999997,0.0
97850,21.990233999999997,0.0
97860,22.000597,0.0
97871,22.000597,0.0
97881,22.000597,0.0
97891,22.000597,0.0
97901,22.010959999999997,0.0
97912,22.010959999999997,0.0
97922,22.010959999999997,0.0
97932,22.010959999999997,0.0
97942,22.021323,0.0
97953,22.021323,0.0
97963,22.021323,0.0
97973,22.021323,0.0
97983,22.021323,0.0
97994,22.021323,0.0
98004,22.031685999999997,0.0
98014,22.042049,0.0
98024,22.031685999999997,0.0
98035,22.031685999999997,0.0
98045,22.042049,0.0
98055,22.042049,0.0
98065,22.052411999999997,0.0
98075,22.042049,0.0
98085,22.052411999999997,0.0
98095,22.052411999999997,0.0
98105,22.052411999999997,0.0
98116,22.062775,0.0
98126,22.062775,0.0
98136,22.073138,0.0
98146,22.062775,0.0
98157,22.073138,0.0
98167,22.083501,0.0
98177,22.083501,0.0
98187,22.073138,0.0
98198,22.093864,0.0
98208,22.093864,0.0
98218,22.093864,0.0
98228,22.093864,0.0
98239,22.104226999999998,0.0
98249,22.104226999999998,0.0
98259,22.093864,0.0
98269,22.104226999999998,0.0
98280,22.104226999999998,0.0
98290,22.104226999999998,0.0
98300,22.104226999999998,0.0
98310,22.104226999999998,0.0
98321,22.104226999999998,0.0
98331,22.11459,0.0
98341,22.11459,0.0
98351,22.11459,0.0
98362,22.124952999999998,0.0
98372,22.124952999999998,0.0
98382,22.124952999999998,0.0
98392,22.135316,0.0
98403,22.135316,0.0
98413,22.135316,0.0
98423,22.135316,0.0
98433,22.135316,0.0
98444,22.145678999999998,0.0
98454,22.145678999999998,0.0
98464,22.135316,0.0
98474,22.156042,0.0
98485,22.156042,0.0
98495,22.156042,0.0
98505,22.156042,0.0
98515,22.166405,0.0
98526,22.166405,0.0
98536,22.166405,0.0
98546,22.166405,0.0
98556,22.166405,0.0
98567,22.166405,0.0
98577,22.166405,0.0
98587,22.166405,0.04
98597,22.176768,0.0
98608,22.176768,0.0
98618,22.176768,0.0
98628,22.176768,0.0
98639,22.176768,0.0
98649,22.187131,0.0
98659,22.187131,0.0
98669,22.187131,0.0
98680,22.187131,0.0
98690,22.197494,0.0
98700,22.187131,0.0
98710,22.197494,0.0
98721,22.197494,0.03
98731,22.197494,0.1
98741,22.197494,0.04
98751,22.207857,0.0
98762,22.207857,0.04
98772,22.207857,0.0
98782,22.197494,0.0
98792,22.21822,0.0
98803,22.207857,0.0
98813,22.207857,0.0
98823,22.207857,0.02
98833,22.21822,0.0
98844,22.21822,0.03
98854,22.207857,0.0
98864,22.21822,0.0
98875,22.21822,0.0
98885,22.21822,0.04
98895,22.21822,0.0
98905,22.21822,0.0
98916,22.21822,0.0
98926,22.21822,0.0
98936,22.228583,0.01
98946,22.228583,0.07
98957,22.228583,0.0
98967,22.228583,0.0
98977,22.228583,0.17
98987,22.228583,0.0
98998,22.228583,0.0
99008,22.228583,0.0
99018,22.249309,0.01
99029,22.238946000000002,0.0
99039,22.238946000000002,0.0
99049,22.238946000000002,0.07
99059,22.238946000000002,0.0
99069,22.238946000000002,0.0
99079,22.238946000000002,0.0
99089,22.238946000000002,0.0
99099,22.238946000000002,0.0
99110,22.238946000000002,0.0
99120,22.238946000000002,0.02
99130,22.238946000000002,0.0
99140,22.238946000000002,0.02
99151,22.238946000000002,0.0
99161,22.249309,0.0
99171,22.249309,0.0
99181,22.249309,0.0
99192,22.249309,0.01
99202,22.249309,0.0
99212,22.249309,0.0
99222,22.249309,0.0
99233,22.249309,0.0
99243,22.249309,0.28
99253,22.249309,0.0
99263,22.259672000000002,0.01
99274,22.259672000000002,0.14
99284,22.259672000000002,0.0
99294,22.259672000000002,0.01
99304,22.259672000000002,0.0
99315,22.259672000000002,0.18
99325,22.259672000000002,0.0
99335,22.259672000000002,0.0
99345,22.259672000000002,0.0
99356,22.270035,0.0
99366,22.270035,0.0
99376,22.270035,0.07
99386,22.259672000000002,0.02
99397,22.270035,0.0
99407,22.270035,0.0
99417,22.270035,0.0
99427,22.270035,0.07
99438,22.270035,0.0
99448,22.270035,0.0
99458,22.270035,0.06
99468,22.270035,0.05
99479,22.270035,0.03
99489,22.270035,0.0
99499,22.270035,0.0
99509,22.270035,0.02
99520,22.270035,0.15
99530,22.270035,0.11
99540,22.280398,0.14
99550,22.270035,0.11
99561,22.270035,0.0
99571,22.280398,0.16
99581,22.270035,0.16
99591,22.270035,0.07
99602,22.270035,0.43
99612,22.270035,0.07
99622,22.270035,0.0
99632,22.280398,0.18
99643,22.280398,0.03
99653,22.280398,0.16
99663,22.280398,0.15
99673,22.280398,0.15
99684,22.290761,0.16
99694,22.280398,0.1
99704,22.280398,0.02
99714,22.290761,0.05
99725,22.290761,0.0
99735,22.280398,0.16
99745,22.280398,0.0
99755,22.280398,0.13
99766,22.290761,0.05
99776,22.290761,0.13
99787,22.290761,0.2
99798,22.280398,0.02
99808,22.290761,0.12
99818,22.290761,0.03
99828,22.280398,0.03
99839,22.290761,0.02
99849,22.280398,0.1
99859,22.290761,0.19
99869,22.290761,0.13
99880,22.290761,0.0
99890,22.290761,0.13
99900,22.290761,0.0
99910,22.290761,0.11
99921,22.290761,0.01
99931,22.290761,0.05
99941,22.290761,0.01
99951,22.290761,0.0
99962,22.290761,0.16
99972,22.290761,0.27
99982,22.290761,0.17
99992,22.280398,0.1
100003,22.290761,0.1
100013,22.290761,0.27
100023,22.290761,0.16
100033,22.290761,0.0
100044,22.290761,0.13
100054,22.290761,0.21
100064,22.290761,0.0
100074,22.290761,0.02
100084,22.290761,0.19
100094,22.280398,0.16
100104,22.290761,0.11
100114,22.290761,0.06
100125,22.280398,0.12
100135,22.280398,0.16
100145,22.290761,0.07
100155,22.280398,0.0
100166,22.290761,0.05
100176,22.290761,0.16
100186,22.280398,0.0
100196,22.280398,0.0
100207,22.280398,0.15
100217,22.280398,0.18
100227,22.280398,0.05
100237,22.280398,0.0
100248,22.280398,0.2
100258,22.270035,0.1
100268,22.270035,0.16
100278,22.270035,0.14
100289,22.270035,0.07
100299,22.270035,0.16
100309,22.270035,0.16
100319,22.259672000000002,0.16
100330,22.259672000000002,0.13
100340,22.249309,0.25
100350,22.249309,0.06
100360,22.249309,0.16
100371,22.249309,0.04
100381,22.249309,0.33
100391,22.249309,0.13
100401,22.238946000000002,0.16
100412,22.249309,0.16
100422,22.228583,0.18
100432,22.228583,0.25
100442,22.228583,0.16
100453,22.21822,0.47000000000000003
100463,22.21822,0.39
100473,22.21822,0.37
100483,22.21822,0.21
100494,22.207857,0.0
100504,22.197494,0.22
100514,22.197494,0.26
100524,22.187131,0.16
100535,22.166405,0.48
100545,22.176768,0.27
100555,22.176768,0.26
100565,22.166405,0.33
100576,22.135316,0.17
100586,22.135316,0.23
100596,22.135316,0.31
100606,22.124952999999998,0.16
100617,22.124952999999998,0.07
100627,22.11459,0.16
100637,22.11459,0.0
100647,22.083501,0.21
100658,22.073138,0.34
100668,22.042049,0.25
100678,22.031685999999997,0.23
100688,22.031685999999997,0.23
100699,22.010959999999997,0.18
100709,21.990233999999997,0.48
100719,21.990233999999997,0.47000000000000003
100729,21.969508,0.24
100740,21.948782,0.0
100750,21.948782,0.16
100760,21.938419,0.29
100770,21.886604,0.14
100781,21.886604,0.43
100791,21.886604,0.16
100801,21.876241,0.26
100811,21.834789,0.16
100822,21.824426,0.29
100832,21.824426,0.22
100842,21.814063,0.3
100852,21.762248,0.21
100863,21.751884999999998,0.31
100873,21.762248,0.29
100883,21.720796,0.34
100893,21.689707,0.22
100904,21.689707,0.16
100914,21.689707,0.3
100924,21.658618,0.26
100934,21.617166,0.29
100945,21.617166,0.19
100955,21.606803,0.48
100965,21.606803,0.32
100975,21.544625,0.12
100986,21.544625,0.19
100996,21.534262,0.16
101006,21.523899,0.28
101016,21.461721,0.22
101027,21.461721,0.21
101037,21.461721,0.33
101047,21.451358,0.12
101057,21.368453999999996,0.25
101067,21.358090999999998,0.3
101077,21.358090999999998,0.29
101087,21.358090999999998,0.22
101097,21.275187,0.27
101108,21.264824,0.34
101118,21.264824,0.14
101128,21.254461,0.23
101138,21.181919999999998,0.35000000000000003
101149,21.171557,0.11
101159,21.161194,0.64
101169,21.161194,0.32
101179,21.067926999999997,0.48
101190,21.067926999999997,0.32
101200,21.057564,0.41000000000000003
101210,21.057564,0.45
101220,20.97466,0.4
101231,20.964297000000002,0.37
101241,20.953934,0.45
101251,20.912482,0.38
101261,20.87103,0.34
101272,20.860667,0.28
101282,20.850303999999998,0.5
101292,20.819215,0.36
101302,20.7674,0.36
101313,20.757036999999997,0.48
101323,20.757036999999997,0.42
101333,20.746674,0.47000000000000003
101343,20.622318,0.38
101354,20.611955000000002,0.43
101364,20.611955000000002,0.11
101374,20.56014,0.14
101384,20.529051,0.59
101395,20.529051,0.31
101405,20.518688,0.48
101415,20.466873,0.33
101425,20.415058,0.33
101436,20.404694999999997,0.33
101446,20.342517,0.34
101456,20.301065,0.35000000000000003
101466,20.269976,0.34
101477,20.238887,0.31
101487,20.197435,0.46
101497,20.187072,0.35000000000000003
101507,20.166346,0.43
101518,20.155983,0.39
101528,20.104167999999998,0.46
101538,20.052352999999997,0.34
101548,20.031627,0.41000000000000003
101559,20.021264000000002,0.21
101569,19.979812,0.16
101579,19.917634,0.48
101589,19.907271,0.29
101600,19.896908,0.48
101610,19.845093,0.32
101620,19.782915,0.45
101630,19.762189,0.42
101641,19.741463,0.49
101651,19.554928999999998,0.97
101661,19.409847,1.12
101671,19.399483999999998,1.12
101682,19.378758,1.1
101692,19.275128,1.12
101702,19.098957,1.12
101712,19.057505000000003,1.31
101723,19.036779,1.06
101733,19.026416,1.34
101743,18.964238,1.29
101753,18.788066999999998,1.24
101764,18.767341,1.1400000000000001
101774,18.746615,1.05
101784,18.736251999999997,1.12
101794,18.611896,1.12
101805,18.591169999999998,1.1300000000000001
101815,18.580807,1.18
101825,18.560081,1.22
101835,18.425361999999996,1.1
101846,18.414998999999998,1.11
101856,18.414998999999998,0.91
101866,18.363184,1.07
101876,18.311369,1.07
101887,18.301006,1.08
101897,18.28028,1.12
101907,18.259553999999998,1.11
101917,18.249191,1.1400000000000001
101928,18.238827999999998,0.99
101938,18.238827999999998,1.16
101948,18.218102,1.03
101958,18.197376,1.12
101969,18.197376,0.52
101979,18.166286999999997,1.11
101989,18.104108999999998,1.12
101999,18.083383,1.07
102010,18.07302,1.09
102020,18.000479,0.9400000000000001
102030,17.896849,0.89
102040,17.855397,1.1500000000000001
102051,17.845034,1.42
102061,17.731041,0.87
102071,17.544507,1.12
102081,17.471966,1.03
102091,17.357973,1.12
102101,17.171439,1.07
102111,17.150713,1.47
102121,17.088535,1.12
102132,17.057446000000002,0.7000000000000001
102142,16.922727,1.02
102152,16.715467,1.12
102162,16.560022,1.23
102173,16.51857,0.84
102183,16.300946999999997,1.11
102193,16.114413,1.18
102203,16.031509,1.12
102214,15.990057,1.18
102224,15.782796999999999,1.09
102234,15.513359,1.12
102244,15.430454999999998,1.04
102255,15.37864,1.26
102265,15.337188,1.09
102275,15.098838999999998,1.07
102285,14.746497,1.08
102296,14.705045,1.1400000000000001
102306,14.653229999999999,1.09
102316,14.207621,1.07
102326,14.000361,1.11
102337,13.948545999999999,1.47
102347,13.907094,1.11
102357,13.699834,1.08
102367,13.264588,0.8
102378,13.223136,1.19
102388,13.181683999999999,1.07
102398,12.912246,1.18
102408,12.653170999999999,1.06
102419,12.611719,1.1
102429,12.570267,0.97
102439,12.404459,1.22
102449,12.041754,1.1500000000000001
102460,12.000301999999998,1.12
102470,11.948487,0.8200000000000001
102480,11.699774999999999,1.16
102490,11.451063,1.08
102501,11.409611,1.11
102511,11.368158999999999,1.01
102521,11.171262,1.03
102531,10.850009,1.05
102542,10.808557,1.11
102552,10.777467999999999,1.2
102562,10.580570999999999,1.02
102572,10.311133,1.05
102583,10.269680999999999,1.1300000000000001
102593,10.228228999999999,1.12
102603,9.938065,1.12
102613,9.741167999999998,1.12
102624,9.699716,0.84
102634,9.658263999999999,1.1
102644,9.616812,1.06
102654,9.129750999999999,1.12
102665,9.088299,1.12
102675,9.046847,1.05
102685,8.995032,0.87
102695,8.767045999999999,1.08
102706,8.425066999999999,1.12
102716,8.373251999999999,1.03
102726,8.321437,1.29
102736,8.000183999999999,1.1300000000000001
102747,7.751472000000001,0.8
102757,7.699657,1.34
102767,7.647842,1.1400000000000001
102777,7.544212000000001,1.12
102788,7.274774000000001,0.99
102798,6.901706000000001,1.12
102808,6.849891,1.12
102818,6.735898000000001,1.05
102829,6.228111,1.12
102839,6.124481,1.06
102849,6.072666000000001,1.12
102859,5.969036,1.1500000000000001
102870,5.699598,1.01
102880,5.440523000000001,1.1500000000000001
102890,5.399071,0.65
102900,5.316167,1.09
102911,4.798017,1.16
102921,4.756565,1.05
102931,4.715113,1.11
102941,4.49749,0.98
102952,4.310956,1.01
102962,4.29023,1.16
102972,4.2591410000000005,1.07
102982,4.093333,1.02
102993,3.87571,1.1500000000000001
103003,3.854984,1.02
103013,3.823895,1.17
103023,3.575183,1.1400000000000001
103034,3.4819159999999996,1.12
103044,3.4611899999999998,1.12
103054,3.399012,1.1300000000000001
103065,3.25393,1.12
103075,3.067396,1.12
103085,3.015581,0.99
103095,2.953403,0.75
103106,2.797958,1.07
103116,2.601061,1.12
103126,2.569972,1.05
103136,2.5077939999999996,1.12
103147,2.32126,0.97
103157,2.1347259999999997,1.11
103167,2.093274,1.11
103177,1.865288,1.06
103188,1.678754,1.12
103198,1.6476650000000002,1.12
103208,1.6269390000000001,1.02
103218,1.4093160000000002,1.12
103229,1.274597,1.17
103239,1.243508,1.02
103249,1.212419,1.12
103259,1.0777,0.99
103270,0.9118919999999999,1.12
103280,0.8911659999999999,0.9400000000000001
103290,0.880803,1.01
103300,0.756447,1.12
103311,0.652817,1.1300000000000001
103321,0.632091,1.07
103331,0.611365,1.12
103341,0.414468,1.16
103352,0.404105,1.1300000000000001
103362,0.383379,1.04
103372,0.373016,1.1400000000000001
103382,0.23829699999999998,1.08
103393,0.21757100000000001,1.12
103403,0.196845,1.07
103413,0.186482,1.02
103423,0.124304,1.17
103433,0.134667,0.87
103443,0.155393,1.12
103453,0.165756,1.18
103463,0.321201,1.17
103473,0.331564,1.06
103483,0.341927,1.24
103493,0.362653,1.07
103503,0.445557,1.09
103513,0.538824,1.01
103523,0.55955,1.12
103533,0.569913,0.73
103543,0.66318,1.1300000000000001
103553,0.7253580000000001,0.91
103563,0.7357210000000001,1.03
103573,0.7460840000000001,1.1
103583,0.9222549999999999,1.02
103593,0.932618,1.12
103603,0.942981,1.12
103613,0.953344,1.12
103623,1.088063,1.11
103633,1.0984260000000001,0.8
103643,1.108789,1.1300000000000001
103653,1.212419,1.17
103663,1.222782,1.1300000000000001
103673,1.233145,1.03
103683,1.243508,1.12
103693,1.3264120000000001,1.11
103703,1.3264120000000001,1.1500000000000001
103713,1.336775,1.07
103723,1.336775,1.17
103733,1.3885900000000002,1.16
103743,1.3989530000000001,1.07
103753,1.3989530000000001,0.9400000000000001
103763,1.4093160000000002,1.12
103773,1.4507680000000003,1.45
103783,1.4611310000000002,1.12
103793,1.4611310000000002,0.75
103803,1.502583,1.07
103813,1.502583,1.11
103823,1.502583,0.99
103833,1.502583,1.02
103843,1.5129460000000001,1.09
103853,1.5336720000000001,1.46
103863,1.544035,0.99
103873,1.544035,1.12
103883,1.5543980000000002,1.04
103893,1.564761,0.99
103903,1.564761,1.21
103913,1.564761,1.1300000000000001
103923,1.564761,1.1300000000000001
103933,1.564761,1.1
103943,1.544035,0.71
103953,1.5336720000000001,1.12
103963,1.5336720000000001,1.03
103973,1.5129460000000001,1.11
103983,1.5129460000000001,1.09
103993,1.502583,1.1
104003,1.502583,1.12
104013,1.502583,1.17
104023,1.481857,1.1
104033,1.4611310000000002,0.9500000000000001
104043,1.4611310000000002,1.27
104053,1.4611310000000002,0.81
104063,1.4611310000000002,1.22
104073,1.4300420000000003,1.12
104083,1.4300420000000003,0.99
104093,1.4300420000000003,1.49
104103,1.4196790000000001,0.77
104113,1.3989530000000001,1.07
104123,1.3989530000000001,1.1400000000000001
104133,1.3989530000000001,1.16
104143,1.3885900000000002,1.17
104153,1.378227,1.16
104163,1.378227,1.23
104173,1.3678640000000002,1.12
104183,1.357501,1.03
104193,1.336775,1.0
104203,1.336775,1.25
104213,1.316049,1.12
104223,1.295323,1.11
104233,1.28496,1.21
104243,1.264234,1.12
104253,1.253871,1.1400000000000001
104263,1.253871,1.03
104273,1.243508,1.12
104283,1.222782,1.1
104293,1.222782,1.11
104303,1.222782,1.08
104313,1.2020560000000002,1.1400000000000001
104323,1.2020560000000002,1.16
104333,1.2020560000000002,1.09
104343,1.1916930000000001,1.1300000000000001
104353,1.1916930000000001,1.12
104363,1.1916930000000001,1.1300000000000001
104373,1.1916930000000001,1.1
104383,1.1813300000000002,1.18
104393,1.170967,1.17
104403,1.170967,1.06
104413,1.170967,1.07
104423,1.170967,1.04
104433,1.1398780000000002,1.18
104443,1.1398780000000002,1.12
104453,1.1398780000000002,1.11
104463,1.1398780000000002,1.12
104473,1.1191520000000001,1.36
104483,1.1191520000000001,1.05
104493,1.1191520000000001,1.17
104503,1.108789,1.41
104513,1.088063,1.12
104523,1.088063,1.12
104533,1.088063,1.1400000000000001
104543,1.0777,1.03
104553,1.0673370000000002,1.1
104563,1.0673370000000002,1.1500000000000001
104573,1.0673370000000002,1.22
104583,1.0673370000000002,1.01
104593,1.056974,1.1400000000000001
104603,1.056974,1.03
104613,1.056974,1.11
104623,1.056974,1.12
104633,1.056974,1.18
104643,1.056974,1.19
104653,1.056974,0.92
104663,1.056974,1.05
104673,1.0466110000000002,1.09
104683,1.0466110000000002,1.25
104693,1.0466110000000002,1.17
104703,1.036248,0.99
104713,1.0466110000000002,1.22
104723,1.036248,1.06
