angle_roll,kalman_angle_roll,angle_pitch,kalman_angle_pitch,analogRule,time
7.61,7.66,-72.53,-72.44,3761,353733
7.63,7.66,-72.51,-72.44,3801,353734
7.66,7.66,-72.49,-72.44,3854,353735
7.65,7.66,-72.47,-72.44,3743,353737
7.69,7.66,-72.47,-72.44,3763,353738
7.66,7.66,-72.49,-72.44,3799,353749
7.70,7.66,-72.46,-72.44,3792,353751
7.72,7.66,-72.51,-72.44,3735,353753
7.69,7.66,-72.55,-72.44,3761,353755
7.70,7.66,-72.59,-72.44,3805,353756
7.76,7.66,-72.54,-72.44,4095,353757
7.78,7.66,-72.48,-72.44,3747,353769
7.75,7.66,-72.49,-72.44,4095,353770
7.73,7.66,-72.54,-72.44,3570,353771
7.74,7.66,-72.54,-72.44,3801,353772
7.70,7.66,-72.45,-72.44,3760,353774
7.77,7.66,-72.40,-72.44,3803,353775
7.75,7.66,-72.45,-72.44,3994,353787
7.70,7.66,-72.37,-72.44,3794,353788
7.72,7.66,-72.35,-72.44,3749,353791
7.72,7.66,-72.33,-72.44,3726,353792
7.73,7.66,-72.38,-72.44,3815,353793
7.77,7.67,-72.31,-72.43,3834,353794
7.77,7.67,-72.32,-72.43,3899,353806
7.76,7.67,-72.33,-72.43,3861,353808
7.78,7.67,-72.37,-72.43,3775,353809
7.78,7.67,-72.36,-72.43,3709,353810
7.78,7.67,-72.43,-72.43,3804,353811
7.81,7.67,-72.41,-72.43,3774,353814
7.80,7.67,-72.38,-72.43,3731,353826
7.78,7.67,-72.34,-72.43,3760,353827
7.76,7.67,-72.39,-72.43,3892,353830
7.75,7.67,-72.40,-72.43,3719,353831
7.75,7.67,-72.42,-72.43,3827,353832
7.76,7.67,-72.45,-72.43,3823,353834
7.75,7.67,-72.45,-72.43,3855,353846
7.75,7.67,-72.36,-72.43,3845,353848
7.65,7.67,-72.33,-72.43,3742,353851
7.74,7.67,-72.34,-72.43,3842,353852
7.76,7.67,-72.35,-72.43,3850,353854
7.68,7.67,-72.46,-72.43,3760,353856
7.79,7.67,-72.42,-72.43,3853,353859
7.75,7.67,-72.35,-72.43,3743,353860
7.73,7.67,-72.42,-72.43,3854,353871
7.76,7.67,-72.37,-72.42,3789,353873
7.82,7.67,-72.39,-72.42,3839,353874
7.73,7.67,-72.39,-72.42,3559,353875
7.72,7.67,-72.50,-72.42,4067,353877
7.85,7.67,-72.46,-72.43,3866,353878
7.75,7.67,-72.49,-72.43,3709,353889
7.74,7.67,-72.50,-72.43,3829,353890
7.75,7.67,-72.36,-72.43,3822,353891
7.79,7.67,-72.43,-72.43,3815,353892
7.84,7.67,-72.43,-72.43,3863,353894
7.79,7.67,-72.43,-72.43,3903,353906
7.83,7.67,-72.39,-72.42,3789,353908
7.81,7.67,-72.32,-72.42,3971,353910
7.76,7.67,-72.41,-72.42,3889,353911
7.83,7.67,-72.38,-72.42,3757,353913
7.73,7.67,-72.32,-72.42,3735,353914
7.74,7.67,-72.35,-72.42,3831,353925
7.77,7.67,-72.35,-72.42,3984,353926
7.72,7.67,-72.46,-72.42,4095,353928
7.68,7.67,-72.47,-72.42,3755,353929
7.69,7.67,-72.47,-72.42,3789,353930
7.71,7.67,-72.51,-72.42,3856,353932
7.67,7.67,-72.50,-72.42,3828,353945
7.69,7.67,-72.50,-72.42,3819,353949
7.70,7.67,-72.49,-72.42,3535,353952
7.68,7.67,-72.50,-72.42,3856,353956
7.71,7.67,-72.50,-72.42,3755,353958
7.69,7.67,-72.48,-72.42,3810,353959
7.69,7.67,-72.48,-72.43,3850,353960
7.70,7.67,-72.44,-72.43,3615,353963
7.76,7.67,-72.47,-72.43,3795,353965
7.73,7.67,-72.41,-72.42,3796,353966
7.83,7.67,-72.40,-72.42,3696,353977
7.79,7.67,-72.41,-72.42,3709,353978
7.83,7.67,-72.39,-72.42,3929,353979
